created_at,id,user_id,user_name,url,text
2020-02-24 23:58:46+00:00,1232092534731464709,84104431,thluhur,https://twitter.com/thluhur/status/1232092534731464709,"Bln kemarin sempat dilakukan pendataan ke warga yg terkena banjir,dengan cara penarikan Photocopy KK. Awalnya saya juga sudah menduga dan pesimis cara kerja Kelurahan dan Kecamatan hanya sebatas administratif saja tidak ada tindak lanjutnya. Hingga saat ini terbukti https://t.co/upViQ8S5CF"
2020-02-24 22:40:07+00:00,1232072744302305280,66237452,Sutrisno,https://twitter.com/tnozpgc/status/1232072744302305280,"Banjir mulai menggenang di perumahan villa mutiara jaya, Cibitung, ketinggian saat ini sudah mencapai 70cm dan naik terus karena hujan masih mengguyur @urbancikarang @RadioDakta https://t.co/r1qOKDRrwT"
2020-02-24 23:53:58+00:00,1232091328139280384,998643059645497344,📌,https://twitter.com/_amygdalae/status/1232091328139280384,"suasana halte transjakarta plumpang pertamina (jl. yos sudarso jkt utara), kynya bus nya ga dtg krn banjir ya 😭 gimana ni aku mau ke cibubur @PT_Transjakarta https://t.co/vPEPM6ddBI"
2020-02-24 23:03:27+00:00,1232078615854010368,46397397,aviantommy,https://twitter.com/aviantommy/status/1232078615854010368,"Kondisi dalam rumah dan hujan masih deras sampai saat ini. Di jalan raya udah sepinggang orang dewasa. @pemkotbekasi @Rahmat_Effendi_ sampai kapan mau kayak gini terus?
#banjir #banjirbekasi https://t.co/B61C0TTlgP"
2020-02-24 23:21:53+00:00,1232083252388589568,115589683,tk,https://twitter.com/THMOMAR/status/1232083252388589568,"Banjir kurleb 1mtr di Jl. Pulo Nangka Timur , kelurahan Pulogadung, kecamatan pulogadung, RT09/RW08, pagi ini hujan masih berlangsung
@ABWdotinfo 
@RadioElshinta 
@yunartowijaya @Metro_TV 
Foto by Ferry https://t.co/qFIFEpG6Yl"
2020-02-24 23:21:45+00:00,1232083222361600001,2741850668,I am Bon,https://twitter.com/BonnyPopeye/status/1232083222361600001,"Air baru surut beberapa jam, sekarang sudah mulai naik lagi - Kompleks Yon Ang Air, RPTRA Taman Sena Semper #banjir @DKIJakarta @RadioElshinta @SonoraFM92 @infoJAKupdate https://t.co/ed5NXOqFOB"
2020-02-24 11:52:29+00:00,1231909760523333632,3548806273,IG : berita_bencana 🔴,https://twitter.com/Divisi_PB_PMI/status/1231909760523333632,"Kalakhar BPBD Kota Pekalongan, dampak banjir akibat hujan deras dan lebat dirasakan di empat Kecamatan ""Banjir kali ini pengungsi yang tercatat sementara saja sudah ada di angka 1623 jiwa,"" katanya. PMI Pekalongan Bantu evakuasi warga terdampak banjir.
Cc @sudirmansaid @jokowi https://t.co/6PAYZhybRY"
2020-02-25 02:00:29+00:00,1232123165695823872,1073235876337995782,Fikri16,https://twitter.com/Fikri1614/status/1232123165695823872,Efek #banjir kerja pake sendal😁 https://t.co/rIrh5LxsZI
2020-02-25 03:13:14+00:00,1232141474843639808,1510056780,Cah kampung,https://twitter.com/SGpsmg/status/1232141474843639808,Mantap doanya di kabulkan #banjir #BanjirJakarta https://t.co/BioSrjiidD
2020-02-25 05:45:18+00:00,1232179742440185861,903329381530996737,kudir's,https://twitter.com/nadiraafdal/status/1232179742440185861,"12:43 

Se dada

Tinggi badan 156.

#banjir 
#banjir 
#banjir 

TOA MANAHHHHHHHHH TOA https://t.co/xJ6wqzHHgX"
2020-02-25 03:58:38+00:00,1232152900018683904,1197846240664252416,diikwaa,https://twitter.com/fachdikaanm/status/1232152900018683904,jadi kalo udah gini salah siapa? #banjir https://t.co/H87KEb63nc
2020-02-25 01:12:24+00:00,1232111064847765504,1022834824950599682,didiar,https://twitter.com/Hardi23146421/status/1232111064847765504,Luapan banjir bkt https://t.co/PIGOf0IjEt
2020-02-25 03:39:56+00:00,1232148195234332673,1088295819617267713,Prasetyo Edi Marsudi,https://twitter.com/PrasetyoEdi_/status/1232148195234332673,Saat saya meninjau banjir di SMP Negeri 8 barusan. Belum ada pasukan biru dilapangan @DKIJakarta #banjir https://t.co/jecQyoUacn
2020-02-25 06:53:50+00:00,1232196992614330368,116632682,dr tirta,https://twitter.com/tirta_hudhi/status/1232196992614330368,Situasi banjir dari apart gue di kebon jeruk https://t.co/L02bv6xKzM
2020-02-25 02:56:50+00:00,1232137346834808832,1198064149437091840,lerianf,https://twitter.com/HerlinaFilta/status/1232137346834808832,"Depan tempat kerjaku, mana tempat kerjmu? #Banjir2020 #BanjirJakarta #banjir https://t.co/PbxDU60zon"
2020-02-25 01:29:10+00:00,1232115284518924290,784274554101256192,sukatidurterus,https://twitter.com/Zahra_auliaaz/status/1232115284518924290,"Halte rawa buaya-Cengkareng.
@PT_Transjakarta ga beroperasi juga
Stay safe buat yang kena banjir😊
 #banjir #BanjirJakarta https://t.co/11KXb9jaBI"
2020-02-25 00:31:57+00:00,1232100886458982400,472662307,gak bisa mudik,https://twitter.com/yusmianto21/status/1232100886458982400,"#banjir
Rawasari Cempaka Putih sepinggang. Auto bolos kerja nih https://t.co/Ird4XQ00VU"
2020-02-25 11:02:04+00:00,1232259461600796672,426321924,SUBANG KIWARI,https://twitter.com/zonasubang/status/1232259461600796672,"Buat follower Mimin tercinta.

MULAI DARI SEKARANG, kita gunakan hastag #SubangBerduka untuk Postingan banjir https://t.co/CJoiOTocAZ"
2020-02-25 03:03:51+00:00,1232139114314518530,389351499,👑,https://twitter.com/SalmanArdhika/status/1232139114314518530,Jalan raya jatiasih - pondok gede bekasi #banjir https://t.co/KFGR7ilE60
2020-02-25 03:36:05+00:00,1232147227243470848,124694176,Rizky Kusuma Atmaja,https://twitter.com/RizkyK_A/status/1232147227243470848,Main banjir di bekasi hahahaha https://t.co/ueAGkkxFwl
2020-02-25 00:32:22+00:00,1232100993493417984,1175412917354631169,Yoh🐰욯,https://twitter.com/yhndylvly/status/1232100993493417984,LALALA... kampus gw libur karena #banjir dan gw TOUR kereta pagi.. 😑😑😑 pulang rumah lagi elahh https://t.co/dEEWtCkbPC
2020-02-25 00:50:50+00:00,1232105640517984256,375547289,Haidar,https://twitter.com/Muhhaidarali/status/1232105640517984256,"Disambut dengan hujan, banjir, mati lampu, dan.. mogok 😔 https://t.co/bD78PeWJMp"
2020-02-25 07:44:44+00:00,1232209802610102273,788247507088216064,PolsekTangen,https://twitter.com/polsek_tangen/status/1232209802610102273,Polisi bantu warga ngungsi dari banjir #PolriSiapBantuBanjir https://t.co/OBcpBWC422
2020-02-25 03:05:04+00:00,1232139422046408705,1132875297689198592,LisaAmartatara 🚰,https://twitter.com/LisaAmartatara3/status/1232139422046408705,"Buat Sahabat2 Ku yg skrg terkena musibah Banjir agar bersabar.. 

Mari Pak @jokowi kita Jangan membanggakan infrastruktur yg ternyata mgk malah mengurangi daerah resapan air... 

(Ini rumah stafku di Tambun dan kantor Dinkes kota Bekasi) ini masih wilayah NKRI .. https://t.co/ThVCOsrVkj"
2020-02-25 16:28:17+00:00,1232341554649452546,97874468,Febri.,https://twitter.com/ariyadifebri/status/1232341554649452546,"Berdampingan dengan warga yang merasakan banjir. Saat ini masih berjaga untuk antisipasi air yang masih tinggi

Dulu, ngomongin banjir hanya sekedar komen komen belaka. Pas ngerasain, duh, sedih rasanya 😢😢 https://t.co/C7SsKx799x"
2020-02-25 06:37:53+00:00,1232192976752795655,374297984,DawetKukus,https://twitter.com/niqkorend_/status/1232192976752795655,jakarta pagi tadi.. #banjir https://t.co/gQfxkOem6r
2020-02-25 06:43:36+00:00,1232194416959344642,920192262440566784,mbahradem,https://twitter.com/mbahradem/status/1232194416959344642,Lurah Karet Tengsin Turut Pantau Banjir di Wilayahnya. https://t.co/HYRIXLccKf
2020-02-25 00:13:11+00:00,1232096162418765824,372643851,Angga Skornicki Alveria Lubis,https://twitter.com/AnggaSraiba/status/1232096162418765824,"Kaga ada orang 🤣🤣🤣
Yuk pulang Yuk 😂 #banjir https://t.co/lOOMAUyvMx"
2020-02-25 08:27:43+00:00,1232220616998023168,159407696,근디스,https://twitter.com/ndizndoz/status/1232220616998023168,"Hari ini work from home gegara akses dari rumah ke kantor banjir. Kendaraan umum gak beroperasi (mungkin sekarang udah kali ya), naik ojol gak ada yang mau pickup. Emang curah hujan semalem tuh deres banget, cuma kaget aja kok banjirnya rata begini? #DBSSEBootcamp #ForceForGood https://t.co/lNKSaIHHRm"
2020-02-25 09:15:14+00:00,1232232574493134849,177535239,wrwndr,https://twitter.com/wirawand/status/1232232574493134849,kalo ngeliat orang2 pas rumahnya banjir selalu ngerasa beruntung gue hidup dijakarta dr tahun 94 yg hampir gapernah ngerasain banjir sama sekali walaupun bentuknya nyusrug kedalem tanah/turun. https://t.co/DiNVpHAaFn
2020-02-25 07:27:10+00:00,1232205380387663872,1182233454605295618,Dedi Kurnia.42/WPC,https://twitter.com/DediWpc/status/1232205380387663872,"#PolriSiapBantuBanjir
Polri sigap evakuasi korban banjir. https://t.co/xVOulgEUKd"
2020-02-25 02:16:24+00:00,1232127174125031424,295623062,cakadong,https://twitter.com/cakapebrian/status/1232127174125031424,Terima jasa ojek banjir khusus wanita https://t.co/clb9Ez5vNY
2020-02-25 01:30:13+00:00,1232115550706335744,835921198185775104,vhellenn_,https://twitter.com/Hellendongg/status/1232115550706335744,"Senja yang tak pernah bohong akan keindahannya yang di berikan bener-bener  tulus ✨
@Klnwn_
@Kulinobareng_
#kulinorapopo 
#banjir https://t.co/oK5TZ4S052"
2020-02-25 17:12:39+00:00,1232352720100573185,957971345035337728,Lexaz. .,https://twitter.com/ArmaizalD_S/status/1232352720100573185,What banjir! 😒 tolong gak mau jalan lagi ini tujuan tinggal dikit lagi Lo 😫 https://t.co/9ofKMpeKFn
2020-02-25 08:50:11+00:00,1232226270991151104,930692905,PKS Jakarta Timur,https://twitter.com/PKS_Jaktim/status/1232226270991151104,"Relawan PKS bersama aparat setempat membantu evakuasi warga dan memberikan bantuan logistik kepada warga yang terdampak banjir di Kampung Tengah, Condet, Kramat Jati, Jakarta Timur, Selasa (25/2/2020), https://t.co/eXgNxnrkaq"
2020-02-25 13:05:39+00:00,1232290560926507010,372710583,MF,https://twitter.com/Mochamad__/status/1232290560926507010,"""Banjir itu berkah, kaki saya jadi bersih putih banget (pucet) nih."" kata seorang warga dengan rona wajah riang.
""Heh anjing bolanya masuk itungan tuh!"" kata seorang anak yang tidak mengenakan pakaian sembari menunjuk kepada lawan mainnya.

Banjir itu bukan serana Jakarta. https://t.co/lxqp9j2wDQ"
2020-02-25 01:29:20+00:00,1232115330270449665,841633975760175104,Iheleh,https://twitter.com/jangankepokau/status/1232115330270449665,"Muter-muter jalur buat menghindari banjir, puyeng juga 😩. https://t.co/aQWOgPc5Oa"
2020-02-25 01:48:45+00:00,1232120214126395392,758550991,Pemburu kuis,https://twitter.com/kuis_pemburu/status/1232120214126395392,"banjir sampe sedada. Barang baranh perabot ludes semua. Cakung Jaktim gaess

 #disinibanjirkamudimana https://t.co/gX6xrZEmRn"
2020-02-25 02:43:00+00:00,1232133866975981568,107388265,Roid,https://twitter.com/rafif_roid/status/1232133866975981568,Gak biasanya jam segini masih genang air kacoo #banjir @DKIJakarta https://t.co/a03wRj1BeC
2020-02-25 02:25:47+00:00,1232129534201229312,91699777,Raehan A Fadila,https://twitter.com/RaehanFdl/status/1232129534201229312,"Selamat pagi, semangat menghadapi banjir, lobang, macet, hujan. https://t.co/FWmxcHEL93"
2020-02-25 07:33:56+00:00,1232207084906696704,975029455860121600,Humas Polda Maluku Utara,https://twitter.com/Polda_Malut/status/1232207084906696704,"Sinergitas TNI-Polri Evakuasi Banjir di Cipinang Melayu

@DivHumas_Polri @polisiselebriti
#poldamalut #akusahabatpolisi #sobatpolri #polrihumanis #polripromoter
#PolriSiapBantuBanjir https://t.co/Lw8EY1CG0P"
2020-02-25 01:46:32+00:00,1232119654677499904,165711480,Rela Habibah,https://twitter.com/relalah/status/1232119654677499904,"Dari banjir kemaren, ngebuat aku yg selalu sibuk dg rutinitas di tempat kerja menjadi care dan peduli dg kondisi rumah dan sekitarnya. Aku yakin, dikasih banjir juga biar aku inget buat ngumpul bareng walaupun ditengah air. https://t.co/uzIdosi0w6"
2020-02-25 03:04:37+00:00,1232139306556280832,70902635,Miw,https://twitter.com/mirameutia/status/1232139306556280832,"Semua orang di grup kantor :
Banjir nih, ga ada akses ke kantor, busway ga beroperasi, jalanan menuju kantor juga banjir. Krl juga stasiun sudirman banjir eeuy. Work from home aja ya

Bu bos: https://t.co/QsnwqW2pmY"
2020-02-25 02:27:57+00:00,1232130080106631168,1232093841076830209,Retno Putri Utami,https://twitter.com/RetnoPutriUtam3/status/1232130080106631168,"Seluruh siswa di MTsN 16 Gading Raya No. 1, Pisangan Timur, Jakarta Timur diliburkan akibat bangunan sekolah terendam banjir sejak tadi pagi sekitar pukul setengah 6. Banjir dipicu karena hujan deras yang mengguyur sejak tadi pagi https://t.co/dVvCQjF3np"
2020-02-25 00:36:04+00:00,1232101924628877312,1131858564257988610,doyanmusik3,https://twitter.com/doyanmusik3/status/1232101924628877312,"#banjir #bekasi Boulevard hijau dah hampir se gapura, harapan indah gabisa lewat https://t.co/yPdBubSCFL"
2020-02-25 01:52:00+00:00,1232121031466209281,1009009086501773312,Gaa,https://twitter.com/kocakdih/status/1232121031466209281,"Kampus pun libur wkwk
Hebat Gubernur Jakarta yg skrg. Banjir teross👏 https://t.co/SMgRmWkitp"
2020-02-25 05:14:28+00:00,1232171984651345921,1105528274275295232,Infotambun,https://twitter.com/INFO__TAMBUN/status/1232171984651345921,"Informasi Pemadaman Listrik Wilayah Terdampak Banjir.

Sumber @infoplnjabar

@RadioElshinta https://t.co/toaMYMWDPt"
2020-02-25 13:47:57+00:00,1232301206950703106,1102420929336885248,Bakmi Jogja Mbah Sis,https://twitter.com/BakmiSis/status/1232301206950703106,"Banjir n mati lampu gini jadi kangen AEON eh ANGET2
Wedang uwuh n semangkok Bakmi Jawa bikin cessplong di badan
🤤🍜🍷
#BanjirJakarta2020 https://t.co/sq6P6t6Gc6"
2020-02-25 02:13:09+00:00,1232126355241930752,83790347,l4ra$,https://twitter.com/ayaseoi/status/1232126355241930752,Menghindari ke-keyosan banjir jakarta dan jadwal krl yang telat telat. https://t.co/iSfvrKXlVp
2020-02-25 03:18:20+00:00,1232142759135338497,3010699135,PUSLATLUH KP,https://twitter.com/puslatluhkp/status/1232142759135338497,"Walalupun #banjir ttp hrs produktif ya guys.

Seperti Ishak, Luhkan Lombok Timur yg sdg mendampingi Pokdakan Maju Jaya, Ds. Jerowaru dlm proses pengajuan proposal akses permodalan @blulpmukp untuk pengembangan usaha budidaya perikanan. Alhamdulillah proposal sdh ditanda tangani🙏🏻 https://t.co/lhZpIHSd99"
2020-02-25 11:59:30+00:00,1232273915021389825,1401102384,PKS 8 Cikarang Barat,https://twitter.com/PKSCikbar/status/1232273915021389825,Bantuan banjir BPKK PKS CikBar &amp; KJB Telaga Harapan Sudah terdistribusikan ke Perum. Villa Mutiara Blok M 57 &amp; 58 #PKSejahtera #PKSBekasi  #DRayubrohadi1 #rusdy_haryadi #AYTKTM https://t.co/bvCytBVSlA
2020-02-25 00:04:47+00:00,1232094051391819776,356204926,OCEAN KPOP,https://twitter.com/Jesicaprila/status/1232094051391819776,Sudah menyamai banjir 1-1-2020 dan sekarang masih HUJAN DERAS semoga tidak naik lagi dan cepat surut #banjir https://t.co/JsG3BUetfe
2020-02-25 07:07:55+00:00,1232200536251752448,178677359,#RakyatAkalSehat,https://twitter.com/abirekso/status/1232200536251752448,"Bagi yang gabut dirumah karena kejebak banjir, siang ini #RakyatAkalSehat mau bagikan Informasi penting dari bang @FaisalBasri . Yang blm follow disarankan utk follow segera mungkin. Bantu sebar RT yah gaess..

Semoga bermanfaat yahh... https://t.co/fX7Fb30IrB"
2020-02-25 00:13:04+00:00,1232096136971710464,58207815,Hengki Sedana,https://twitter.com/hengkoy/status/1232096136971710464,"Jl. Rawajati Timur depan komplek BIN, tergenang plus antri di perlintasan kereta, mengakibatkan lalin tersendat #banjir https://t.co/79CMhXPkP8"
2020-02-25 02:43:28+00:00,1232133984580063232,371664271,Achmad Humaidy,https://twitter.com/me_idy/status/1232133984580063232,"#pagipagi hari ini Jakarta msh dipenuhi genangan air alias banjir.

Stop menjudge atau menyalahkn berbagai pihak atas terjadinya bencana seperti ini.

Coba tengok kembali sudah sejauh mana kita berbuat kebaikan untuk bumi kemarin, hari ini, dan akan datang.

~ stay safe for all ~ https://t.co/KIyzztnzTy"
2020-02-25 15:18:23+00:00,1232323966636683264,3307781334,Super Adventure,https://twitter.com/adventure_super/status/1232323966636683264,"Nih buat lo yg motornya kena banjir, biar bisa beraktivitas lagi https://t.co/ThvacHf4z8"
2020-02-25 02:47:45+00:00,1232135064462352384,890042455407575040,Humas Polsek Palasah,https://twitter.com/Hpalasah1/status/1232135064462352384,"Terjadi luapan sungai cikeruh mengakibatkan banjir dan longsor
https://t.co/wNuN32qZzi https://t.co/uzGBP9y0JH"
2020-02-25 09:02:56+00:00,1232229482112540673,356713565,Willy yanto,https://twitter.com/willy_yanto04/status/1232229482112540673,Sport centre banjir @kotaindramayu https://t.co/QpAfPDAufI
2020-02-25 22:28:43+00:00,1232432263410769921,15142035,Agus Wibowo,https://twitter.com/aw3126/status/1232432263410769921,"Kemarin (25/2) pkl 21.00 dpt pesan dari wartawan. Hasil validasi ke ⁦@BPBDJabar⁩, BPBD Bekasi, ⁦@KemenPU⁩, KP2C, dll. Pesan tersebut  tidak benar, tidak ada potensi banjir, hujan jg sudah reda ⁦@BNPB_Indonesia⁩ ⁦@TurnBackHoax⁩ https://t.co/yjkXgrRKp6"
2020-02-25 09:46:27+00:00,1232240433113128960,251934580,BinsarڪiLitonga,https://twitter.com/BinsarMaa/status/1232240433113128960,"Mumpung lagi banjir,,
biar pada hamil,, abis itu gw berenang di banjiran, biar pada bingung lu pada bunting https://t.co/6gkNNtX9QV"
2020-02-25 08:24:55+00:00,1232219912023601153,1165880880155353089,HUMAS PADARINCANG SERANG KOTA,https://twitter.com/HUMASPDRC/status/1232219912023601153,"Polri peduli banjir

#PolriSiapBantuBanjir https://t.co/EdOW1EF1ur"
2020-02-25 02:36:55+00:00,1232132336851931142,771000838458216448,𝒦𝒽𝒶𝒹𝒾𝒿𝒶𝒽 𝒦𝒶𝓇𝓉𝒾𝓃𝒾,https://twitter.com/khadijah_krtn/status/1232132336851931142,"Semangat kerjanya, kuliahnya, sekolahnya walaupun #banjir 🔥🔥 https://t.co/InsVDzw3fK"
2020-02-25 07:27:11+00:00,1232205383529193472,1182233454605295618,Dedi Kurnia.42/WPC,https://twitter.com/DediWpc/status/1232205383529193472,"#polrisiapbantubanjir 
Banjir genang Jakarta Satbrimobda Metro Jaya sigap lakukan Evakuasi https://t.co/DqyexqJpWx"
2020-02-25 02:08:30+00:00,1232125185865572352,229745212,Sandy,https://twitter.com/sandyannanto_/status/1232125185865572352,#banjir di Bendungan Hillir gg.17 (samping Masjid Al-Falah) Jakarta Pusat @TMCPoldaMetro https://t.co/gWIy2EMZHg
2020-02-25 07:30:02+00:00,1232206100893597696,975029455860121600,Humas Polda Maluku Utara,https://twitter.com/Polda_Malut/status/1232206100893597696,"POLRI SIAP EVAKUASI KORBAN BANJIR

@DivHumas_Polri @polisiselebriti
#poldamalut #akusahabatpolisi #sobatpolri #polrihumanis #polripromoter
#PolriSiapBantuBanjir https://t.co/pmJfC6AsZE"
2020-02-25 00:36:39+00:00,1232102070523580417,76015031,Regy Krisnawan,https://twitter.com/RegyKrisnawan/status/1232102070523580417,Kondisi saat ini di depan Taspen Cempaka Putih #banjir @_jktinfo @DKIJakarta https://t.co/Pi8HVG7nxZ
2020-02-25 00:45:20+00:00,1232104253725872129,817178899658354688,Riski Rosianto,https://twitter.com/riskirosianto22/status/1232104253725872129,#banjir Jl Kemang Buntu RT 02/04 Jatibening kembali bencana banjir https://t.co/P2VzC4VinX
2020-02-25 05:46:34+00:00,1232180062327201792,1231913612232409088,ndo,https://twitter.com/RidhoFa31699771/status/1232180062327201792,#banjir kalau Kek Gini kan Gak Gampang Kaget Kalau Motor Nye Berubah Jadi Thai Tea🥺 https://t.co/6oivZmjHgh
2020-02-25 02:02:00+00:00,1232123548207988737,152192522,Joe,https://twitter.com/pujoe_joe/status/1232123548207988737,Taman kebalen/villa mutiara gading 3 bekasi utara #banjir sebetis orang dewasa #banjirbekasi https://t.co/cl0BENwJMH
2020-02-25 11:01:49+00:00,1232259399210565632,1194964917851262977,Ayuniikas,https://twitter.com/ayuniikas/status/1232259399210565632,"Speechless! Amazing! Disambut hujan deras dan alhamdulillah tids banjir. Ya Allah aku ngrasa krasan di kota ini, kota impianku ketika akan kuliah 😍 https://t.co/OrNgtBlUW4"
2020-02-25 02:32:11+00:00,1232131146529394688,80143165,Jordie Yonatan,https://twitter.com/JordieYonatan/status/1232131146529394688,"Private swimming pool in 2020 😆
Btw ini foto banjir 1 Januari 2020, bukan yg skrg.. 
.
#Banjir2020 #banjirlagi #BanjirJakarta #banjir #BanjirJakarta2020 #banjirtangerang https://t.co/QSHjgHnV6H"
2020-02-25 02:34:32+00:00,1232131735254487040,98685481,adhi kurniawan,https://twitter.com/adhi_delights/status/1232131735254487040,"Maju kotanya, bahagia warganya... ""maju"" ke jaman kuda!! #AniesTenggelamkanDKI #banjir https://t.co/aijmv9ga4M"
2020-02-25 09:16:24+00:00,1232232867754729472,1183646549407977472,Cops Polri,https://twitter.com/CPolri/status/1232232867754729472,"Sigap! Pasukan Baret Biru Evakuasai Korban Banjir di Cipinang Melayu

#PolriSiapBantuBanjir https://t.co/C1S39fg9kX"
2020-02-25 06:40:17+00:00,1232193582154407937,223378471,Alexander Reynaldi,https://twitter.com/alexreynaldi/status/1232193582154407937,Korban banjir jakarta #banjir #BanjirJakarta https://t.co/tYMNSHuwR2
2020-02-25 13:36:35+00:00,1232298345688748033,231156132,Sire Rudy,https://twitter.com/darkz_59/status/1232298345688748033,Niceee.... jarang² begini ngopi skalian olahraga air. #banjir https://t.co/Sh15GmatRH
2020-02-25 02:56:10+00:00,1232137182426451973,446953629,Kabar Pemalang,https://twitter.com/kabarpemalangID/status/1232137182426451973,"Kondisi banjir di SDN 01 &amp; 02 Kendaldoyong dan SMK Almuawanah Kendaldoyong pagi ini

info dari Vicky Amalia

#kabarpemalang https://t.co/nVj4hyNV0H"
2020-02-25 00:52:39+00:00,1232106097088946176,16239236,Novia Putri,https://twitter.com/nuovie/status/1232106097088946176,"2020 baru 2 bulan berjalan dan udah ngerasain banjir 2 kali

Ah-ma-zing

#banjir https://t.co/M3fU4duhov"
2020-02-25 06:49:29+00:00,1232195895480836096,241840974,M Abdul Azis,https://twitter.com/Azis_Jr11/status/1232195895480836096,"Karawang juga kena banjir , terus yg Harus saya salahkan siapa? Pak Anis juga? Atau pak Ridwan Kamil?  
 #banjir https://t.co/rftLI6QIHC"
2020-02-25 01:34:28+00:00,1232116619075129345,124204029,herru adi vian,https://twitter.com/maafinnnn/status/1232116619075129345,Baru kali ini dalam rentang waktu 2 bulan kena banjir duakali. Pertama 1 januari 2020 kedua hari ini 25 februari 2020 padahal tahun-tahun kebelakang ga pernah kena banjir #WajahBaruJakarta @layananjakarta @info_Jakarta @JakartaToday @jakarta https://t.co/ptQiODleYg
2020-02-25 00:25:53+00:00,1232099360248217601,99714399,Didi aw,https://twitter.com/DidiMilanisti/status/1232099360248217601,"Parkiran apartemen jg banjir
Nonton banjir sambil ngopi 😐 https://t.co/tuHAQEOOFf"
2020-02-25 07:49:22+00:00,1232210966588223489,1224175244706844672,Budi Raharjo,https://twitter.com/BudiRah04605327/status/1232210966588223489,Demi keselamatan warga TNI Polri-TNI bahu membahu atasi banjir https://t.co/dNFJp7WSjF
2020-02-25 14:20:13+00:00,1232309329291816960,150592294,黄 SUGA,https://twitter.com/bongsuga16_/status/1232309329291816960,"akibat banjir amazing hari ini , baru kali ini gw rasakan ga mandi seharian wkwk.
banjir malah ikutan lampu padam, air rumah padam..

akbibat abis nonton horor thailand semalam kali ya. ujan hebat gw malah masak indomie dan nonton horor wkwk

#Agnation #BestFanArmy #iHeartAwards https://t.co/Yg52UuIXWr"
2020-02-25 01:45:22+00:00,1232119363307655168,905695675,satria,https://twitter.com/SatrReformasi/status/1232119363307655168,"Banjir di Mutiara Gading Timur Bekasi banyak ular berkeliaran, hati2

#banjir https://t.co/XCGHROSsXT"
